"country","code","indicator","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"Burkina Faso","BFA","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.87264,0.86775,NA,NA,NA,NA,NA,NA,1.88431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Burundi","BDI","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.90648,NA,NA,NA,NA,NA,2.5364,NA,NA,3.45818,NA,NA,NA,NA,NA,NA,NA
"Cabo Verde","CPV","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.13935,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cambodia","KHM","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.03987,4.93125,5.02176,NA,NA,NA,NA,4.56417,4.76645,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cameroon","CMR","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Caribbean small states","CSS","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cayman Islands","CYM","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.22451,11.71655,11.5664,12.81397,12.80974,NA,NA,NA,NA,NA,13.67883,13.39136,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central African Republic","CAF","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central Europe and the Baltics","CEB","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chad","TCD","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.20774,NA,NA,NA,NA,2.69185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Channel Islands","CHI","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chile","CHL","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.76223,NA,NA,9.89482,10.25715,NA,9.96788,9.72013,NA,10.63009,NA,10.41543,NA,10.7104,NA,NA,NA,NA,NA,NA,NA
"China","CHN","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,6.56547,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.19333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia","COL","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.16038,7.3422,6.82745,7.15081,7.29205,7.17478,7.33009,7.44012,7.54225,7.70563,7.85184,7.914,8.06313,NA,8.30178,NA,NA,NA,NA,NA,NA
"Comoros","COM","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Congo, Dem. Rep.","COD","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.67626,NA,NA,8.37484,NA,NA,NA,NA,NA,NA,NA,NA
"Congo, Rep.","COG","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Costa Rica","CRI","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.14257,8.41093,8.50611,8.32439,8.44503,8.5079,NA,8.77252,8.51083,8.49678,NA,8.61567,NA,NA,NA,NA,NA,NA
"Cote d'Ivoire","CIV","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,7.19528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.20618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Croatia","HRV","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,10.84397,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.75478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cuba","CUB","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.12693,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.54363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Curacao","CUW","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus","CYP","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",9.3779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.99984,11.10611,11.3272,11.59772,11.67859,11.66107,11.83545,11.91828,12.10016,12.30245,12.11058,12.09213,12.26718,NA,12.42867,NA,NA,NA,NA,NA,NA
"Czechia","CZE","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.52907,12.53813,12.56437,12.64197,12.7281,12.78345,12.79806,12.85533,12.89269,12.89289,12.95543,13.0049,NA,NA,NA,NA,NA,NA,NA
"Denmark","DNK","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,11.73831,11.82047,NA,NA,NA,NA,NA,NA,NA,12.98901,12.8762,NA,NA,12.70219,12.71513,12.35178,12.51088,12.49443,12.66725,12.20739,12.63642,12.47054,12.6494,NA,12.64724,NA,NA,NA,NA,NA,NA
"Djibouti","DJI","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominica","DMA","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,7.63375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","DOM","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.46454,NA,NA,7.15105,7.2193,7.27231,7.39614,7.51413,7.50783,8.76437,NA,NA,NA,NA,NA,NA,NA,NA
"Early-demographic dividend","EAR","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"East Asia & Pacific","EAS","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"East Asia & Pacific (excluding high income)","EAP","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"East Asia & Pacific (IDA & IBRD countries)","TEA","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ecuador","ECU","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8825,7.86353,7.88194,7.99968,8.05257,8.23151,8.40027,8.45845,8.77378,8.74512,8.81634,NA,NA,NA,NA,NA,NA,NA
"Egypt, Arab Rep.","EGY","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.68153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.12329,NA,NA,NA,NA,NA,NA,NA
"El Salvador","SLV","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",4.40628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.54327,6.05664,6.71409,6.71644,6.68282,6.8239,7.02537,6.83256,NA,NA,7.17655,7.27203,NA,NA,NA,NA,NA,NA,NA
"Equatorial Guinea","GNQ","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eritrea","ERI","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","EST","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,12.06322,NA,NA,NA,NA,NA,13.39438,13.4011,13.37471,13.35181,13.3565,13.42878,13.50317,13.55092,13.34502,13.41,13.46562,13.49168,13.55174,NA,NA,NA,NA,NA,NA
"Eswatini","SWZ","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ethiopia","ETH","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8281,NA,NA,NA,3.25822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Euro area","EMU","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Europe & Central Asia","ECS","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Europe & Central Asia (excluding high income)","ECA","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Europe & Central Asia (IDA & IBRD countries)","TEC","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"European Union","EUU","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Faroe Islands","FRO","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fiji","FJI","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,8.00874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.30318,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.80757,NA,NA,NA,NA,NA,NA,NA
"Finland","FIN","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.43857,NA,12.51764,12.55799,12.5932,12.63468,12.67271,12.7145,12.74866,12.64911,12.49835,12.53882,12.5604,NA,12.64766,NA,NA,NA,NA,NA,NA,NA
"Fragile and conflict affected situations","FCS","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","FRA","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.63799,10.71349,NA,10.9362,11.00994,10.8513,11.15071,11.20989,11.28227,11.44742,11.56975,11.64419,11.67269,11.71352,NA,NA,NA,NA,NA,NA,NA
"French Polynesia","PYF","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.95862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gabon","GAB","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gambia, The","GMB","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Georgia","GEO","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.09392,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5966,NA,12.64625,NA,12.79919,12.84767,NA,NA,NA,NA,NA,NA,NA
"Germany","DEU","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.32389,14.24209,14.14577,14.20826,14.79045,14.33932,14.35093,14.38992,14.4193,14.42337,14.46883,14.48918,14.51569,NA,14.36165,NA,NA,NA,NA,NA,NA
"Ghana","GHA","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.73488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gibraltar","GIB","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greece","GRC","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3687,10.55328,10.59918,10.63501,NA,10.67211,NA,NA,NA,10.91194,11.01383,10.57899,NA,NA,NA,NA,NA,NA,NA,NA
"Greenland","GRL","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.56585,NA,10.58203,10.58675,NA,NA,10.6567,NA,NA,NA,NA,NA,NA
"Grenada","GRD","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guam","GUM","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guatemala","GTM","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.38007,NA,NA,NA,4.26205,NA,NA,NA,NA,NA,5.44081,5.42345,6.68453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guinea","GIN","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,2.17669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6659,NA,NA,NA,2.92915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guinea-Bissau","GNB","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guyana","GUY","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.04479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Haiti","HTI","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Heavily indebted poor countries (HIPC)","HPC","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"High income","HIC","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Honduras","HND","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.94463,NA,NA,NA,5.55114,5.47932,NA,6.10895,6.1782,6.51738,NA,6.19548,NA,NA,NA,NA,NA,NA
"Hong Kong SAR, China","HKG","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,10.62854,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.61399,NA,11.80772,11.89872,11.96465,12.18772,NA,NA,12.42574,12.57577,NA,12.74265,NA,NA,NA,NA,NA,NA,NA
"Hungary","HUN","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,10.78919,NA,NA,NA,11.32347,NA,NA,NA,12.24005,12.30203,12.08757,11.97776,12.20229,12.10653,12.16642,12.21046,NA,NA,NA,NA,NA,NA,NA,NA
"IBRD only","IBD","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iceland","ISL","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IDA & IBRD total","IBT","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IDA blend","IDB","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IDA only","IDX","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IDA total","IDA","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"India","IND","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.54894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indonesia","IDN","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.943,7.72073,7.69248,7.96533,NA,8.09731,NA,NA,8.28227,8.39058,8.39674,NA,8.57777,NA,NA,NA,NA,NA,NA
"Iran, Islamic Rep.","IRN","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2707,NA,9.73111,NA,10.01453,NA,10.0505,10.17806,10.23494,NA,10.40977,NA,NA,NA,NA,NA,NA,NA,NA
"Iraq","IRQ","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ireland","IRL","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.27978,NA,NA,11.44232,10.87259,NA,NA,NA,NA,NA,11.29422,NA,NA,NA,NA,NA,NA,NA
"Isle of Man","IMN","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Israel","ISR","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.38437,NA,11.66929,12.607,NA,12.66731,12.71695,12.83234,12.90442,12.88746,12.9883,13.02647,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Italy","ITA","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,9.12658,NA,NA,NA,9.57547,9.6714,9.77841,9.86935,9.94725,10.02527,10.07531,10.17135,NA,10.34432,10.40475,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jamaica","JAM","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.56486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Japan","JPN","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.72136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jordan","JOR","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.60764,NA,NA,NA,NA,10.30858,NA,10.37133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kazakhstan","KAZ","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,9.66505,NA,NA,NA,NA,NA,NA,NA,11.4513,NA,10.99788,NA,NA,NA,NA,NA,NA,NA,NA,12.17751,NA,NA,NA,NA,NA,NA
"Kenya","KEN","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.09812,6.16129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kiribati","KIR","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Korea, Dem. People's Rep.","PRK","UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
